Timestamp,Block,Tx_hash,From,From_label,To,To_label,Value_in_USD
2024-08-02 00:24:23,20437258,0xc344c4604e8def8250d9c8b71b6d844f03322ad6ea58a1e32683e7228782d8f7,0x5a7ec7cc9be7a9f9966d37934a9488d9d7d4a072,,0xf5e10380213880111522dd0efd3dbb45b9f62bcc,LI.FI Hack Terminus,347.55
2024-07-16 12:04:47,20318954,0xc870a6237488b8335570170af36db965c883c786dbcbe82ec7b2faffdded8a51,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x0606a235a4e4f230d1e8968083d1b61b335ff878,,335.65
2024-07-16 12:06:35,20318963,0x8b01d82ace64de260641d3353d66c087dcf4d286a045d857db2a767bcdce7adf,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xf929ba2aeec16cffcfc66858a9434e194baaf80d,,335.65
2024-07-16 12:09:11,20318976,0x2e6a5ec9e181da0cb3416a93f07b935993f7f4505d0b8908b76009e78d80e0de,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x588e7e8e522ed4dd8dad263bd72208b099250114,,335.65
2024-07-16 12:10:35,20318983,0x78d876f4fc352d3fc1692bd076b6cfe686ebeb1eb854201d18987afeee011586,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xea72074d441f0287fef0255002cce55dfa5d1685,,335.65
2024-07-16 12:11:35,20318988,0xc313da95050698b0676ca95b386e56fc3d49947c4a76567074350fe2528d27c4,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xbfed045dc1fadf33778f4f40c2d6bfd8d5d160b2,,335.65
2024-07-16 12:12:47,20318994,0x4e7821183dbe10f5a8ffc8ba44b7e494650a67d60372befdbc40db0182253fd2,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x5ff0f550368b1042d60d8ede624120211e828992,,335.65
2024-07-16 12:16:47,20319014,0x83f9786bca0c8c369dce5a66073b508e51a945026b2412a9a0533e5765d647e3,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x3aa326d155eec2850982afa91d0f28c7c21f54ab,,335.65
2024-07-16 12:21:23,20319036,0x8bd771066ebd00a3309d471c00085ac6adf1862455747a31719774d265be3bc0,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xcaad962488b926a387b19ab3604d76aba3f48798,,335.65
2024-07-16 12:22:35,20319042,0xe04b77a2f43b21c8757ef6ad2f2801d8838535b4a479239420ad27628966829b,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xd8d34967f19160ce7031eb243bc4d0893e626190,,335.65
2024-07-16 12:23:47,20319048,0x2aa0b91af67ea332cd5bd744b6a8a6cd012d1acc7977e3cd6bf9682ab29c0308,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xa01e14c0ce80217a3c2e7b2bdc0e093ec51654dc,,335.65
2024-07-16 12:23:47,20319048,0x52d1cfd0d45163f26d3577c4320750313bdd525e4fdb5a0b073087a4e2a9bed0,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xcb7c341dc6172b642dcf4a14015be70a27e5b31e,LI.FI Exploiter 12,122439.5
2024-07-16 12:25:23,20319056,0x050c935a0fb442aa5b4b669c7fa84bbf88bf3f6a43c50eb176d472cd4ac1d3d9,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xcb7c341dc6172b642dcf4a14015be70a27e5b31e,LI.FI Exploiter 12,874441.57
2024-07-16 12:26:47,20319063,0x1f0c9ddd7a90a613c793072adfcedbe41f55eacd126dc16405148c9565d3e0ad,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x8a93360f6c9830210a4cf835fca943286221a349,LI.FI Exploiter 13,683041.36
2024-07-16 12:27:59,20319069,0xeae6b6fc59c70a0d5df55d7d8e8dbfac5ddd908709578e491320ab02eeb65c85,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x9cc9305cb588a001ced32bc6c9d752d3d8b279e6,LI.FI Exploiter 14,624277.65
2024-07-16 12:28:23,20319071,0x58899ff07cfa88f297b016c4936918db055de84867e47b1827d0c52788064438,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xb8901acb165ed027e32754e0ffe830802919727f,Hop,3356.53
2024-07-16 12:29:59,20319079,0xee24b5257b59e218dadc290adf5bdfa87f138dcac53a0ef24f5e8cf737d7d1c6,0xcb7c341dc6172b642dcf4a14015be70a27e5b31e,LI.FI Exploiter 12,0x8a93360f6c9830210a4cf835fca943286221a349,LI.FI Exploiter 13,46195.92
2024-07-16 12:32:11,20319090,0x624a00696f1e2ed9027df04e0d27a0781df4df7465b78af9085b5107736f7b49,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x9f86c680f0b61ccc9648502ab846d1afe8188ae7,,335.65
2024-07-16 12:34:47,20319103,0x96c214153fed9c159fdc593a204c497abe6d1bd0d984ea132326f5fe01683211,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xc05f413d129cb2d265e672580ec6db635045d8fd,,335.65
2024-07-16 12:36:35,20319112,0x11a65500b7a018760c122fb466076129ee2b381cbb77b0decf3b567c14407ac8,0x8a93360f6c9830210a4cf835fca943286221a349,LI.FI Exploiter 13,0x9cc9305cb588a001ced32bc6c9d752d3d8b279e6,LI.FI Exploiter 14,61491.63
2024-07-16 12:36:35,20319112,0x22b1bf5a5dd695b344e19b46c4932bd080673ebf75c2f165606bf84430635146,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xcd7757dff7594563d1e4c5b7e7a7044c4e382b30,,335.65
2024-07-16 12:36:59,20319114,0x5bb14bbbfabc90530479710cf0aac66f5126af06f106e0ef9fce052e8793988e,0x8a93360f6c9830210a4cf835fca943286221a349,LI.FI Exploiter 13,0xb8901acb165ed027e32754e0ffe830802919727f,Hop,3356.53
2024-07-16 12:38:47,20319123,0x2dd2a5228e26ef2e52b13f0fa8c90f7d55d4b551b16977f976eb4acabc16912c,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0xa149b07d643bf7a004d1e9d9a3223738b7006bd8,,335.65
2024-07-16 12:39:59,20319129,0x38af5d230e94a739f396a540a385286c21eb3a14fa70ecbcbaeb32fdd02b5676,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x84cf0496b654b7922bb607264fd506cd2915105b,,335.65
2024-07-16 12:43:11,20319145,0xbcedc6f414a8f8dd5c63503f790f2ad7caae0144f4c79a88f53f237f587fedc1,0x9cc9305cb588a001ced32bc6c9d752d3d8b279e6,LI.FI Exploiter 14,0xf621fb08bbe51af70e7e0f4ea63496894166ff7f,,3356.53
2024-07-16 12:43:11,20319145,0xbcedc6f414a8f8dd5c63503f790f2ad7caae0144f4c79a88f53f237f587fedc1,0xf621fb08bbe51af70e7e0f4ea63496894166ff7f,,0xb8f275fbf7a959f4bce59999a2ef122a099e81a8,Symbiosis Finance: Portal,3355.84
2024-07-16 12:52:47,20319193,0x32dedf72d50d276f7ec46ba2e46611f5cd7eb6d9be4772a872a0116c13a00e5b,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x6a6df7cf485fdc6e6f7d4a8b818e1eacc31e664e,LI.FI Exploiter 16,3356.53
2024-07-16 12:59:35,20319227,0xfafd401513f15e9b40677c0985f9e4b5c7082826281009a4de9b7abafa31a5a3,0x6a6df7cf485fdc6e6f7d4a8b818e1eacc31e664e,LI.FI Exploiter 16,0xd585fd360040662c43737d538be97e34e88dc416,LI.FI Exploiter 15,335.65
2024-07-16 13:16:35,20319312,0x815d3d690befff9178c5f66587c033c11d8ce6520ecdfdb2cb1bba91272428ed,0x8b3cb6bf982798fba233bca56749e22eec42dcf3,LI.FI Exploiter 2,0x6a6df7cf485fdc6e6f7d4a8b818e1eacc31e664e,LI.FI Exploiter 16,472541.0
