Timestamp,Block,Tx_hash,From,From_label,To,To_label,Value_in_USD
2023-01-13 20:58:47,16400413,0xeb7f37fc4656adc73d51039ce6ed0c845e7185a9be562627adc0cb5da2f88211,0x7eedc5ab65765a15cdd3e6bb2035b6cd934d356d,Harmony Bridge Hacker 49,0x1cc6ae42c3312669c2656fd7fa5dc9e7af1471d9,Harmony Bridge Hacker 50,14000.0
2023-01-13 20:59:47,16400418,0x83c17d6c4487bbe270e3c4b722f8be35e18cf8827b0c767b550e841dac21b4e8,0x1cc6ae42c3312669c2656fd7fa5dc9e7af1471d9,Harmony Bridge Hacker 50,0x66ae67a932fbec76e1cc7bf5d42b0873808ae43f,Harmony Bridge Hacker 51,13997.89
2023-01-13 21:00:11,16400420,0xd22156ac5f7a98834519375667a82ed872b0881ab24a7a45f97917fcd42c6a75,0x66ae67a932fbec76e1cc7bf5d42b0873808ae43f,Harmony Bridge Hacker 51,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,13967.89
2023-01-13 21:00:11,16400420,0x42619a3cea14cd6dd29dc90fafd11a7a9bfba2f99ceba455a3aad0feda6af9df,0x66bea7a42c7d0d82fcb0149466bd8801123ed08a,Harmony Bridge Hacker 53,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,19968.15
2023-01-13 21:00:11,16400420,0xb71032e794f7d49b240a68939607431abe11ed5a281d07a77ebcd5527c0cdd0c,0x66b2eff6ce4b491f34febc44ae5a099718f1ace0,Binance_Deposit_0x66b2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,21966.78
2023-01-13 21:00:11,16400420,0x13d68e7d79ac25bf553ab0c949e308f4168cfca2d4bf4f06b7666ce86b39edde,0x669cf83336e8b82d32ec5cfb5e6501583129638d,Harmony Bridge Hacker 151,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,9970.0
2023-01-13 21:22:59,16400533,0x5ca7edc9faf1a4cb168869ae46c0ecebfd97e32a895097ee9074aadeacc987d9,0x669cf83336e8b82d32ec5cfb5e6501583129638d,Harmony Bridge Hacker 151,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,19998.61
2023-01-13 22:00:11,16400719,0x1280b0bc88cd8a82897a310375354b2e58ae72735c9132d8dba634a555aedd13,0x669cf83336e8b82d32ec5cfb5e6501583129638d,Harmony Bridge Hacker 151,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,59998.5
2023-01-13 22:30:11,16400868,0xd081ff1e26268476da32d7fb2c93dea97a4e16c345f7cd577608fd048248cebb,0x669cf83336e8b82d32ec5cfb5e6501583129638d,Harmony Bridge Hacker 151,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,139998.55
2023-01-14 02:00:11,16401913,0x4bec95d55bb58faa7c7ea56999a46a2afbdc8cfb77bc82447926b1172bf29b99,0x669cf83336e8b82d32ec5cfb5e6501583129638d,Harmony Bridge Hacker 151,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,399998.19
2023-01-13 21:02:11,16400430,0xbc5153a7f009bb9f0a6ff3b7e0418b36dcc98dbaecee4c6ce18906d2f5844c78,0xc94818b747964a12e50628405324e0ccc3187b42,Harmony Bridge Hacker 42 SRC,0x4327489c04e703d0c6b82621a748d5155d8e2f3d,Harmony Bridge Hacker 179,300000.0
2023-01-13 21:02:59,16400434,0x20ab9dff93b41bb1f52e2667de4bc1bedfa7ac888a667a60da0e9325fcafb514,0xc94818b747964a12e50628405324e0ccc3187b42,Harmony Bridge Hacker 42 SRC,0x923448e64b854614b5fc20f7ad526217b23637fd,Harmony Bridge Hacker 40,198745.22
2023-01-13 21:03:23,16400436,0x5b6a9111ee190911558337789dd8aa255a3833d64df7d72e9a9b6763091a5b82,0x8f00ba2844cd042858c670f359f1a9ee529c33ea,Harmony Bridge Hacker 41,0x923448e64b854614b5fc20f7ad526217b23637fd,Harmony Bridge Hacker 40,59997.17
2023-01-13 21:03:35,16400437,0x53b7ee0b503ede479c1a01b29caecd53b55c461567d973028bae9351ea0b98c7,0x4327489c04e703d0c6b82621a748d5155d8e2f3d,Harmony Bridge Hacker 179,0x035991ec18d4f75d9e72b3f9f62a49eeac35cff2,Harmony Bridge Hacker 178,120000.0
2023-01-13 21:03:59,16400439,0x84d4180503e1ccbbb23cb7b494b6443a7e41a651aeb7322ddac24aa3e0b59efd,0x923448e64b854614b5fc20f7ad526217b23637fd,Harmony Bridge Hacker 40,0x5ac79cb43da160a5aabe08543af52d64afbb6c09,Harmony Bridge Hacker 39,160000.0
2023-01-13 21:04:11,16400440,0x49a0063a7fd0abda59ffce8758002e4adf8acdf85f98b0744b96d9a48035c56b,0x4327489c04e703d0c6b82621a748d5155d8e2f3d,Harmony Bridge Hacker 179,0x22146a15ec6edc4ec0f42613326a840e06aa91bd,Harmony Bridge Hacker 134,179995.38
2023-01-13 21:04:23,16400441,0x913190cec574bb146f0590cbe75f9984cce8042ecb63cd53e4dd779568e3b45b,0x923448e64b854614b5fc20f7ad526217b23637fd,Harmony Bridge Hacker 40,0x445529947a5e0101570911c198642c6bdbed674d,Harmony Bridge Hacker 38,98737.86
2023-01-13 21:05:11,16400445,0x1ee12af3bfdf2cb77cb82c8d841aa8b1ba10cb2efbb1d318cf3092d0d51b1734,0x445529947a5e0101570911c198642c6bdbed674d,Harmony Bridge Hacker 38,0x287545b8dacd7ebf32db08c01406fe5e75258d6d,Harmony Bridge Hacker 149,60000.0
2023-01-13 21:05:11,16400445,0x1ca175a61524620b47ddc9c47ab4d286fcac74df1b665b26485eff2fe0b4cd25,0x035991ec18d4f75d9e72b3f9f62a49eeac35cff2,Harmony Bridge Hacker 178,0x6ee420ed646b309ebb5f209bea75eae8a8cd90cd,Harmony Bridge Hacker 175,36000.0
2023-01-13 21:05:47,16400448,0x0067b3a1038f16a2d0edff8756d14f22fc07544d7ba1bb72bed817e931bd4d66,0x445529947a5e0101570911c198642c6bdbed674d,Harmony Bridge Hacker 38,0x5ac79cb43da160a5aabe08543af52d64afbb6c09,Harmony Bridge Hacker 39,38733.46
2023-01-13 21:05:59,16400449,0x3d89e730b6a6eb260fb38ad1dd1c3c3496dfe2ff315b8c99d42c7d78d68c3f99,0x035991ec18d4f75d9e72b3f9f62a49eeac35cff2,Harmony Bridge Hacker 178,0x4352d5a9106cad088de1add27959e6fdb9e50b31,Harmony Bridge Hacker 54,28000.0
2023-01-13 21:06:35,16400452,0xf5fcb9c7e07537654d6d3050ff37188f7cff9bf374df4e4247434a9662d667ba,0x287545b8dacd7ebf32db08c01406fe5e75258d6d,Harmony Bridge Hacker 149,0x8b9209b0b79801b2f17844f6e5a937512019d93a,Harmony Bridge Hacker 146,59997.49
2023-01-13 21:06:35,16400452,0x43b73ed568b627bf6d702517050770cb5f433f1b899f3c038528428c034b1d17,0x035991ec18d4f75d9e72b3f9f62a49eeac35cff2,Harmony Bridge Hacker 178,0x062c74a40afc40e34d96b6e96870e316763387eb,Harmony Bridge Hacker 174,40000.0
2023-01-13 21:07:23,16400456,0x3855e548f85e78bdc8c2cfffcdda1c4bc88932e2ed330dd4e5ddd0e58694a8bc,0x5ac79cb43da160a5aabe08543af52d64afbb6c09,Harmony Bridge Hacker 39,0x445529947a5e0101570911c198642c6bdbed674d,Harmony Bridge Hacker 38,198731.12
2023-01-13 21:07:23,16400456,0x905101f7fa03027ecfe6b52f9b8c90b7a027de95967ce5491734f088d0f44669,0x035991ec18d4f75d9e72b3f9f62a49eeac35cff2,Harmony Bridge Hacker 178,0x3d02e7c9a744af3d3391cd8650d9a702ee5c5cb8,Harmony Bridge Hacker 135,15992.19
2023-01-13 21:08:23,16400461,0x58b7d87894f864924d8c9640fccdd51fd0d8a0c6fb1a0ed5a999851950e0efc7,0x445529947a5e0101570911c198642c6bdbed674d,Harmony Bridge Hacker 38,0x9f4f72be9fb988dbd2dd9e59f4343130a1616eab,Harmony Bridge Hacker 32,198729.48
2023-01-13 21:08:35,16400462,0x6f70471452709ef687c4db27682b1d9f495674b5465a5cf273d8be2b874f0ee1,0x22146a15ec6edc4ec0f42613326a840e06aa91bd,Harmony Bridge Hacker 134,0x869699075914daf0fd299859892f9c9c33aa7623,Harmony Bridge Hacker 57,32000.0
2023-01-13 21:09:35,16400467,0x054e012f7dc98e8b9c1af64b6eee991442944ef83561a70f70f4a5d1f8831eb7,0x9f4f72be9fb988dbd2dd9e59f4343130a1616eab,Harmony Bridge Hacker 32,0x5a229b7a9c3a50c89221e32333a8df8c846f569a,Harmony Bridge Hacker 28,198727.39
2023-01-13 21:09:47,16400468,0x7e801dbadcbe58bf4ffbb66d6ade71f6686292aa6cb71a18a50f3669cea4f5fb,0x22146a15ec6edc4ec0f42613326a840e06aa91bd,Harmony Bridge Hacker 134,0x40c828188108414d73a7fda053e6bdc7924f8bca,Harmony Bridge Hacker 173,50000.0
2023-01-13 21:10:35,16400472,0xa38165eaaad386b1e33a029b3406fa4c8eb436574b51e166a82d48a4ab68a0b9,0x22146a15ec6edc4ec0f42613326a840e06aa91bd,Harmony Bridge Hacker 134,0xfd0a9277a58796aa04adace3a7dcbec0cf1a9b12,Harmony Bridge Hacker 133,46000.0
2023-01-13 21:21:59,16400528,0x4cd24336a4beef6be471e4e8f04c1aa6acc6c5fcfd950a7c630aad1788215cc8,0x7eedc5ab65765a15cdd3e6bb2035b6cd934d356d,Harmony Bridge Hacker 49,0x1b9ccfd3916a17946d9fce86afca5ee957fe1044,Harmony Bridge Hacker 55,47992.25
2023-01-13 21:22:47,16400532,0x06690569e5d5ca4d839c470e55a3470b3d5d6d692f3009f052c3a1df75e0223d,0xc7a2dd0d776957b44821c961e1e1c1d80faa26b4,Harmony Bridge Hacker 216 SRC,0x558de6737c93670f0120d54111cd267e3f09a869,Harmony Bridge Hacker 215,1000000.0
2023-01-13 21:22:59,16400533,0x11f923926844bd84fc5fc9678a2984df79cb1cf3e4bd574a5c84aafc73f934ec,0x01aef6f9981092e25ce3242303dc2ba42de8e923,Harmony Bridge Hacker 172,0x6d1f8a4ae743822882783ca36b58f1778ed6bdaa,Harmony Bridge Hacker 37,55991.8
2023-01-13 21:23:35,16400536,0x02a2df7fa9828fa27fa3baea0da8463f7577a3c1029598379ed24fb8704dfd0a,0xc7a2dd0d776957b44821c961e1e1c1d80faa26b4,Harmony Bridge Hacker 216 SRC,0xbd4dae4dfa98100ec06a23a5f82bc57aafbfc285,Harmony Bridge Hacker 223,400000.0
2023-01-13 21:24:11,16400539,0xece0cd8312d3b9e6ccc66c78778bf319748465220fe0a9e5d5dc4d2323857d81,0xc7a2dd0d776957b44821c961e1e1c1d80faa26b4,Harmony Bridge Hacker 216 SRC,0x52143015e3ae0ec582c37ef8244712a9117ecf2d,Harmony Bridge Hacker 222,594995.2
2023-01-13 21:24:11,16400539,0x55687e6cc5269bea51a9d180ff1fa740460dffc53cddbfb397c5f3e92a3ca239,0x22146a15ec6edc4ec0f42613326a840e06aa91bd,Harmony Bridge Hacker 134,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,51988.74
2023-01-13 21:26:35,16400551,0x810148765a4312f1341e4faaae0690b9448e41bfa31dca5aa9b63a92bd36eae0,0xbd4dae4dfa98100ec06a23a5f82bc57aafbfc285,Harmony Bridge Hacker 223,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,99996.7
2023-01-13 21:25:23,16400545,0x81686feeaa06aaa9eaf96969c969dd3841412e586c8771faf598d0baa66b3f65,0xbd4dae4dfa98100ec06a23a5f82bc57aafbfc285,Harmony Bridge Hacker 223,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,300000.0
2023-01-13 21:25:23,16400545,0xa606f2561b7bdbdec6901dc0c35aa92562406704654652426a965136c7d1c14d,0x6ee420ed646b309ebb5f209bea75eae8a8cd90cd,Harmony Bridge Hacker 175,0x6d1f8a4ae743822882783ca36b58f1778ed6bdaa,Harmony Bridge Hacker 37,35998.2
2023-01-13 21:26:23,16400550,0x1b71d98fad3fcfff3fd32d9ec07df1060d3ed4f60d9aa66417d0a3bf9ecdcbee,0x4352d5a9106cad088de1add27959e6fdb9e50b31,Harmony Bridge Hacker 54,0x1b9ccfd3916a17946d9fce86afca5ee957fe1044,Harmony Bridge Hacker 55,27998.11
2023-01-13 21:27:47,16400557,0x71b11e12cf0a0eea26779582d46a939dec8405dd40c9e20fdde7e5a50e493c6a,0x062c74a40afc40e34d96b6e96870e316763387eb,Harmony Bridge Hacker 174,0x6d1f8a4ae743822882783ca36b58f1778ed6bdaa,Harmony Bridge Hacker 37,39998.4
2023-01-13 21:29:59,16400568,0x30308ac72f300a3da2142f2b61ec30d5dcb5890d2de421c976b3f7174b931bf7,0x52143015e3ae0ec582c37ef8244712a9117ecf2d,Harmony Bridge Hacker 222,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,394992.38
2023-01-13 21:28:35,16400561,0x4613ed70f07158ad72e5b610b00c80f35870875001f596c7963ff05d0b485931,0x52143015e3ae0ec582c37ef8244712a9117ecf2d,Harmony Bridge Hacker 222,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,200000.0
2023-01-13 21:29:11,16400564,0xdc7da2bd31a69ce6311f320492fd06bf4443f4a9c1dbbc5403067e8e3783cd1f,0x3d02e7c9a744af3d3391cd8650d9a702ee5c5cb8,Harmony Bridge Hacker 135,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,15990.55
2023-01-13 21:30:23,16400570,0x9d6510961e67b376425250fef1130f9a5001eb1d8decc4ef0c878983e1b32768,0x869699075914daf0fd299859892f9c9c33aa7623,Harmony Bridge Hacker 57,0x1b9ccfd3916a17946d9fce86afca5ee957fe1044,Harmony Bridge Hacker 55,31998.47
2023-01-13 21:31:11,16400574,0x1660d394b95f70d19400ca3016dbe851775f118cc1615b4a05d9e507ce7f399f,0x40c828188108414d73a7fda053e6bdc7924f8bca,Harmony Bridge Hacker 173,0x6d1f8a4ae743822882783ca36b58f1778ed6bdaa,Harmony Bridge Hacker 37,49998.24
2023-01-13 21:31:47,16400577,0xc5df95ba9c1a0ad08891b13ebc6adf0487ebf50147b3776a37151c759770e085,0x03902b9bae34339fcc25ac1a6a2567f279bf66c9,Harmony Bridge Hacker 35,0x5a229b7a9c3a50c89221e32333a8df8c846f569a,Harmony Bridge Hacker 28,399997.0
2023-01-13 21:32:11,16400579,0xc855a23b80cc4ee1b6b2e5a0b1938e3a64cefa331445e698f2b044652447fef0,0xfd0a9277a58796aa04adace3a7dcbec0cf1a9b12,Harmony Bridge Hacker 133,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,45998.37
2023-01-13 21:36:47,16400602,0x79898ebb0e4e1148c42fe059a8f16fd064e9f20da9760aabe34b7f5170def18c,0x558de6737c93670f0120d54111cd267e3f09a869,Harmony Bridge Hacker 215,0xc54914e706b504c149e60db4381df121051ebb29,Harmony Bridge Hacker 214,999998.44
2023-01-13 21:38:23,16400610,0x44c78ed8e0c8beeb1fbda780aa4cefd601460347ae83323192ef79b10dfeaf42,0xc54914e706b504c149e60db4381df121051ebb29,Harmony Bridge Hacker 214,0x65eeeaadfa824a0082130bf0a1293c4b174d9ab3,Harmony Bridge Hacker 213,244000.0
2023-01-13 21:38:23,16400610,0x2bd91985383becf451942b5473c7a889c0859331ed702dfe10853491b0c27e94,0x6d1f8a4ae743822882783ca36b58f1778ed6bdaa,Harmony Bridge Hacker 37,0x67360e4cbd20ff5207ff73037fc0ecfc65bfdc3e,Harmony Bridge Hacker 177,10000.0
2023-01-13 21:38:59,16400613,0xd439bef8add3390d6badc17ea8cc8d5ce896608feee4b3c84d3f1bf369809766,0xc54914e706b504c149e60db4381df121051ebb29,Harmony Bridge Hacker 214,0xc76445564d6c2b31d8cfdf1c1b618d8b02468f09,Harmony Bridge Hacker 218,372000.0
2023-01-13 21:29:23,16400565,0xaccf1642f955e728a363e85b758b2f6f33f4fa10935e8a32f1e1df541b49111e,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,0x03902b9bae34339fcc25ac1a6a2567f279bf66c9,Harmony Bridge Hacker 35,400000.0
2023-01-13 21:39:11,16400614,0xad4ec4f2c0ed80972a4f734bcf38883c183846b4dd7997c4c4308207489e5dcd,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,0x03902b9bae34339fcc25ac1a6a2567f279bf66c9,Harmony Bridge Hacker 35,200000.0
2023-01-13 21:39:47,16400617,0x56a92a688517704e36c0e2b1ab40a1eb9682c094127495d1368ab9e58ff150e5,0xc54914e706b504c149e60db4381df121051ebb29,Harmony Bridge Hacker 214,0x27ad9cf1ec605f9f95aa54f4bf58998eb072c901,Harmony Bridge Hacker 217,383993.68
2023-01-13 21:40:11,16400619,0xe2d55ec4965542a9cd56eb1e8c0dc7d0b68dcfa4506b0e37a51de62b48cac5e9,0xfaca6542b3cc3037beeb7418db1bcb0c5a945934,Harmony Bridge Hacker 224,0x12c21e4f3e9eb054f6efdb188c74bc0a22a89a07,Harmony Bridge Hacker 36,394984.41
2023-01-13 21:40:23,16400620,0x4d1f5fcfed989b703d47fee477bc7e80a25cb34df7fe1dd61eef30d6384f742e,0x65eeeaadfa824a0082130bf0a1293c4b174d9ab3,Harmony Bridge Hacker 213,0x4065b21b02d551915184e2d9077381a59a4f4106,Harmony Bridge Hacker 56,96000.0
2023-01-13 21:40:47,16400622,0x7f5dd6122fda2c4291f33ea920fcf952c5cc20c9b917375f2aa04d23b38cba3b,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,0xd21c356b252212297f55187c4d3d001f1278c5ff,Harmony Bridge Hacker 136,10000.0
2023-01-13 22:09:23,16400765,0x7b570fd9053712dec05af9d3590d3d87cae202e3a0a0725e5b9c5c1064fab7d1,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,0xd21c356b252212297f55187c4d3d001f1278c5ff,Harmony Bridge Hacker 136,50000.0
2023-01-13 22:43:11,16400933,0x1a036cfd5a0855384e73cd4a04fe1791dba17d7d1df8ee8834ffece3aeeb9c8a,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,0xd21c356b252212297f55187c4d3d001f1278c5ff,Harmony Bridge Hacker 136,100000.0
2023-01-14 04:35:11,16402687,0x1c30590b1558e773377042ec1306ec3a954d7c91b9bba5afface48c9cece1fa2,0xab9e793b87ab2cab13b05b80a444464852eb4d30,Harmony Bridge Hacker 130,0xd21c356b252212297f55187c4d3d001f1278c5ff,Harmony Bridge Hacker 136,480000.0
